VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,trip_type,trip_duration_minutes
1,2024-01-11 11:38:53,2024-01-11 12:04:44,2,4.74,1,Y,68,84,Credit card,18.52,1.94,0.5,3.7,15.3,0.3,40.21,0.0,1,25.85
1,2024-01-12 09:25:43,2024-01-12 09:31:09,1,7.59,1,Y,103,71,Credit card,33.93,1.72,0.5,9.54,6.77,0.3,55.21,2.5,1,5.433333333333334
2,2024-01-16 15:45:36,2024-01-16 16:03:34,2,1.29,1,N,107,117,Credit card,9.31,1.95,0.5,2.96,0.0,0.3,14.97,0.0,1,17.966666666666665
2,2024-01-12 08:35:45,2024-01-12 08:44:17,3,1.57,1,N,179,160,Credit card,9.54,2.8,0.5,2.02,0.0,0.3,17.61,2.5,1,8.533333333333333
2,2024-01-23 20:17:12,2024-01-23 20:46:11,1,3.36,1,N,165,95,Cash,12.47,1.67,0.5,1.63,0.0,0.3,16.52,0.0,1,28.983333333333334
1,2024-01-11 03:39:24,2024-01-11 04:15:17,1,5.04,1,N,207,236,Unknown,12.56,3.45,0.5,2.33,0.0,0.3,19.09,0.0,1,35.88333333333333
2,2024-01-14 10:49:09,2024-01-14 11:12:28,1,1.08,1,N,173,204,Credit card,8.19,3.24,0.5,1.95,0.0,0.3,14.13,0.0,1,23.316666666666666
2,2024-01-12 18:19:16,2024-01-12 18:56:13,4,1.32,1,N,260,245,Credit card,3.0,2.54,0.5,0.69,0.0,0.3,9.48,2.5,1,36.95
2,2024-01-06 16:05:21,2024-01-06 16:08:18,5,5.87,1,N,219,227,Cash,13.54,0.27,0.5,2.49,0.0,0.3,19.55,2.5,1,2.95
1,2024-01-22 06:11:34,2024-01-22 06:32:04,5,1.12,4,N,152,165,Credit card,3.0,4.68,0.5,0.15,0.0,0.3,8.58,0.0,1,20.5
1,2024-01-08 07:10:19,2024-01-08 07:35:56,1,1.59,1,N,5,19,Credit card,9.4,2.06,0.5,1.7,0.0,0.3,16.41,2.5,1,25.616666666666667
2,2024-01-10 04:52:33,2024-01-10 05:20:22,1,6.12,1,N,97,148,Cash,17.63,2.25,0.5,2.4,12.27,0.3,35.3,0.0,1,27.816666666666666
1,2024-01-25 13:48:26,2024-01-25 14:13:04,2,4.99,1,N,34,46,Credit card,15.28,2.28,0.5,3.02,0.0,0.3,21.33,0.0,1,24.633333333333333
2,2024-01-30 09:57:01,2024-01-30 10:25:14,2,1.96,1,N,115,105,Credit card,7.35,1.83,0.5,0.92,0.0,0.3,13.35,2.5,1,28.216666666666665
1,2024-01-21 19:06:26,2024-01-21 19:26:47,1,4.6,1,Y,262,263,Credit card,10.62,3.37,0.5,1.02,0.0,0.3,15.76,0.0,1,20.35
2,2024-01-29 09:45:46,2024-01-29 09:52:46,1,4.01,1,N,106,94,Credit card,10.51,0.07,0.5,2.78,0.0,0.3,16.61,2.5,1,7.0
1,2024-01-27 11:31:04,2024-01-27 11:43:37,1,2.97,1,N,215,184,Credit card,8.06,4.37,0.5,1.12,0.0,0.3,14.3,0.0,1,12.55
2,2024-01-15 21:47:50,2024-01-15 22:28:04,1,2.42,2,Y,119,155,Credit card,4.33,0.51,0.5,0.26,0.0,0.3,5.85,0.0,1,40.233333333333334
1,2024-01-24 21:05:45,2024-01-24 21:43:08,1,4.47,1,N,152,168,Cash,12.16,5.0,0.5,1.96,0.0,0.3,19.87,0.0,1,37.38333333333333
1,2024-01-11 04:18:02,2024-01-11 04:43:20,1,1.22,1,N,8,1,Credit card,3.0,3.14,0.5,0.71,0.0,0.3,7.6,0.0,1,25.3
1,2024-01-15 06:36:35,2024-01-15 07:05:58,1,4.44,1,N,181,161,Cash,15.33,0.33,0.5,1.75,0.0,0.3,18.16,0.0,1,29.383333333333333
1,2024-01-17 14:21:48,2024-01-17 14:56:24,3,3.75,1,N,66,88,Credit card,13.86,2.81,0.5,1.76,0.0,0.3,19.18,0.0,1,34.6
2,2024-01-30 18:36:24,2024-01-30 19:01:31,2,3.94,1,N,121,75,Credit card,8.47,1.66,0.5,1.62,0.0,0.3,15.0,2.5,1,25.116666666666667
2,2024-01-27 07:19:44,2024-01-27 07:59:14,4,1.53,1,N,260,238,Credit card,5.44,4.77,0.5,1.62,0.0,0.3,15.08,2.5,1,39.5
2,2024-01-16 04:00:15,2024-01-16 04:38:55,1,7.72,1,N,59,138,Credit card,27.37,3.78,0.5,1.94,0.0,0.3,33.84,0.0,1,38.666666666666664
2,2024-01-21 05:31:29,2024-01-21 06:50:18,1,1.97,1,N,245,236,Credit card,4.48,2.54,0.5,0.34,0.0,0.3,8.11,0.0,1,78.81666666666666
2,2024-01-07 06:33:11,2024-01-07 06:46:07,1,2.22,1,N,219,251,Credit card,9.33,2.15,0.5,1.4,0.0,0.3,13.63,0.0,1,12.933333333333334
2,2024-01-25 22:28:03,2024-01-25 22:41:09,1,2.89,1,N,13,58,Credit card,10.04,4.98,0.5,1.99,0.0,0.3,17.76,0.0,1,13.1
1,2024-01-18 03:27:36,2024-01-18 03:51:30,1,4.98,1,N,98,71,Credit card,18.23,3.34,0.5,2.92,8.32,0.3,33.56,0.0,1,23.9
1,2024-01-17 12:20:43,2024-01-17 13:18:56,2,3.86,1,N,258,263,Credit card,13.04,2.57,0.5,3.28,0.0,0.3,19.64,0.0,1,58.21666666666667
1,2024-01-24 18:06:53,2024-01-24 18:48:23,2,0.8,1,N,120,181,Credit card,3.21,1.99,0.5,0.92,0.0,0.3,8.92,2.5,1,41.5
2,2024-01-20 14:53:26,2024-01-20 15:25:12,3,3.25,6,N,209,222,Credit card,10.83,1.62,0.5,2.41,0.0,0.3,15.61,0.0,1,31.766666666666666
1,2024-01-03 05:54:55,2024-01-03 06:38:14,1,3.45,1,N,242,263,Credit card,11.37,3.53,0.5,2.78,0.0,0.3,18.43,0.0,2,43.31666666666667
1,2024-01-09 22:23:15,2024-01-09 22:49:10,1,7.84,1,N,1,1,Cash,21.82,2.94,0.5,2.9,0.0,0.3,28.41,0.0,1,25.916666666666668
2,2024-01-06 11:28:44,2024-01-06 11:43:56,1,2.59,1,N,193,246,Cash,5.02,4.24,0.5,0.6,0.0,0.3,10.61,0.0,1,15.2
2,2024-01-23 18:45:37,2024-01-23 19:52:58,1,4.69,1,N,241,241,Credit card,17.95,2.77,0.5,1.73,0.0,0.3,25.7,2.5,1,67.35
1,2024-01-02 02:08:58,2024-01-02 02:33:39,2,15.7,1,Y,152,143,Credit card,44.95,2.91,0.5,5.29,0.0,0.3,53.9,0.0,1,24.683333333333334
2,2024-01-07 06:35:20,2024-01-07 07:13:28,1,6.98,1,N,253,263,Credit card,16.82,2.39,0.5,1.55,0.0,0.3,21.51,0.0,1,38.13333333333333
2,2024-01-19 12:29:56,2024-01-19 12:32:52,2,1.46,1,N,184,181,Credit card,5.25,3.81,0.5,0.99,0.0,0.3,10.8,0.0,1,2.933333333333333
1,2024-01-22 12:55:47,2024-01-22 12:59:04,1,5.43,1,N,166,164,Credit card,15.4,2.07,0.5,3.37,0.0,0.3,21.59,0.0,1,3.283333333333333
1,2024-01-16 14:27:31,2024-01-16 14:48:28,6,4.45,1,N,33,47,Credit card,10.16,4.26,0.5,0.85,0.0,0.3,16.02,0.0,1,20.95
2,2024-01-27 16:22:29,2024-01-27 16:32:00,6,2.52,1,N,208,154,Dispute,3.2,1.64,0.5,0.0,0.0,0.3,8.09,2.5,1,9.516666666666667
2,2024-01-29 11:41:29,2024-01-29 12:03:44,1,5.48,1,N,225,202,Cash,14.19,3.46,0.5,1.11,0.0,0.3,19.51,0.0,1,22.25
1,2024-01-05 02:17:04,2024-01-05 02:30:09,3,1.44,2,N,88,109,Credit card,5.03,4.46,0.5,0.58,0.0,0.3,10.82,0.0,1,13.083333333333334
2,2024-01-30 12:40:05,2024-01-30 14:06:05,1,2.0,1,N,42,71,Credit card,3.18,3.85,0.5,0.48,0.0,0.3,8.26,0.0,1,86.0
2,2024-01-20 01:05:54,2024-01-20 01:42:07,2,2.91,1,N,151,161,Credit card,10.31,1.71,0.5,1.14,16.67,0.3,30.58,0.0,1,36.21666666666667
2,2024-01-20 17:20:49,2024-01-20 18:06:48,3,2.43,1,N,247,255,Credit card,12.06,3.53,0.5,3.0,0.0,0.3,21.84,2.5,1,45.983333333333334
2,2024-01-03 22:45:04,2024-01-03 22:48:47,2,5.08,2,Y,193,205,Credit card,17.73,1.03,0.5,3.31,0.0,0.3,22.82,0.0,1,3.716666666666667
1,2024-01-20 06:40:21,2024-01-20 07:11:50,2,3.18,1,N,214,242,Credit card,10.07,0.29,0.5,2.67,0.0,0.3,13.78,0.0,1,31.483333333333334
1,2024-01-23 11:55:56,2024-01-23 12:12:25,1,2.25,1,N,148,106,Credit card,3.0,3.96,0.5,0.49,13.04,0.3,21.24,0.0,1,16.483333333333334
2,2024-01-19 00:06:30,2024-01-19 00:53:03,2,6.9,1,N,110,95,Credit card,21.9,4.04,0.5,3.67,5.77,0.3,36.13,0.0,1,46.55
1,2024-01-03 14:51:46,2024-01-03 15:20:20,1,4.95,1,N,81,79,Credit card,15.31,0.11,0.5,5.36,0.0,0.3,21.53,0.0,2,28.566666666666666
2,2024-01-17 05:16:52,2024-01-17 05:35:03,1,0.96,1,N,213,218,Credit card,6.17,4.74,0.5,0.43,0.0,0.3,11.64,0.0,1,18.183333333333334
2,2024-01-30 00:20:21,2024-01-30 00:27:55,1,0.94,1,N,171,108,No charge,10.66,2.23,0.5,0.0,0.0,0.3,13.19,0.0,1,7.566666666666666
1,2024-01-23 10:13:18,2024-01-23 10:33:58,2,2.26,2,N,197,160,Credit card,5.68,4.53,0.5,1.89,17.19,0.3,30.04,0.0,1,20.666666666666668
2,2024-01-05 06:13:53,2024-01-05 06:53:32,1,1.08,1,N,221,221,Credit card,3.0,3.94,0.5,0.78,0.0,0.3,8.47,0.0,1,39.65
2,2024-01-30 18:11:39,2024-01-30 18:59:54,1,6.19,1,N,258,263,Credit card,14.81,4.5,0.5,2.57,0.0,0.3,25.13,2.5,1,48.25
1,2024-01-30 17:24:24,2024-01-30 17:38:55,3,2.08,1,N,220,208,Credit card,9.16,4.17,0.5,2.88,0.0,0.3,19.46,2.5,1,14.516666666666667
2,2024-01-06 06:01:48,2024-01-06 07:19:10,1,4.68,2,N,118,98,Credit card,14.28,4.87,0.5,2.49,0.0,0.3,22.39,0.0,1,77.36666666666666
1,2024-01-25 19:51:28,2024-01-25 20:29:09,1,5.38,1,N,35,50,Credit card,12.3,3.15,0.5,1.77,16.11,0.3,34.08,0.0,1,37.68333333333333
2,2024-01-13 14:35:51,2024-01-13 14:45:31,1,0.55,1,N,148,139,Credit card,3.0,1.14,0.5,0.51,0.0,0.3,4.95,0.0,1,9.666666666666666
1,2024-01-19 09:41:57,2024-01-19 09:50:03,1,2.15,1,N,118,144,Credit card,6.81,1.95,0.5,1.05,0.0,0.3,13.06,2.5,1,8.1
1,2024-01-14 19:13:07,2024-01-14 19:30:20,2,2.81,1,N,246,240,Credit card,5.79,3.76,0.5,0.72,0.0,0.3,11.02,0.0,1,17.216666666666665
2,2024-01-25 06:16:20,2024-01-25 06:30:49,1,3.98,1,N,11,1,Credit card,14.01,0.78,0.5,4.05,0.0,0.3,19.59,0.0,1,14.483333333333333
2,2024-01-31 21:30:53,2024-01-31 21:56:56,1,5.97,1,N,226,263,Credit card,16.19,4.65,0.5,2.24,0.0,0.3,23.83,0.0,1,26.05
1,2024-01-25 15:33:55,2024-01-25 15:53:08,2,12.46,1,N,167,204,Credit card,31.77,1.03,0.5,6.28,0.0,0.3,39.83,0.0,1,19.216666666666665
2,2024-01-29 20:56:25,2024-01-29 21:11:47,2,9.19,1,N,19,1,Cash,23.2,4.38,0.5,1.18,0.0,0.3,29.51,0.0,1,15.366666666666667
2,2024-01-30 07:50:38,2024-01-30 07:56:18,2,3.16,1,N,64,75,Credit card,11.19,2.42,0.5,2.27,16.82,0.3,35.95,2.5,1,5.666666666666667
1,2024-01-03 19:02:18,2024-01-03 19:31:26,1,3.13,1,N,17,8,Cash,10.45,4.2,0.5,0.67,6.06,0.3,22.13,0.0,1,29.133333333333333
2,2024-01-08 20:31:01,2024-01-08 20:36:20,2,8.58,1,N,245,263,Credit card,24.56,4.79,0.5,2.59,0.0,0.3,32.69,0.0,1,5.316666666666666
2,2024-01-23 09:03:40,2024-01-23 09:41:26,1,3.28,1,N,170,144,Credit card,11.24,2.11,0.5,2.15,0.0,0.3,18.75,2.5,1,37.766666666666666
2,2024-01-19 07:00:59,2024-01-19 07:04:59,1,2.11,1,N,163,189,Credit card,7.56,3.48,0.5,2.15,0.0,0.3,16.44,2.5,1,4.0
1,2024-01-02 13:18:31,2024-01-02 13:23:37,1,6.26,1,N,137,172,Credit card,15.05,1.13,0.5,3.54,12.56,0.3,33.03,0.0,1,5.1
2,2024-01-03 22:42:59,2024-01-03 22:52:37,2,4.12,1,N,106,78,Credit card,10.61,4.0,0.5,2.55,5.32,0.3,23.23,0.0,1,9.633333333333333
1,2024-01-17 03:17:14,2024-01-17 03:30:49,1,0.93,1,N,46,48,Credit card,3.64,4.1,0.5,0.69,0.0,0.3,8.73,0.0,1,13.583333333333334
1,2024-01-20 02:25:38,2024-01-20 02:37:17,2,2.6,3,N,193,229,Credit card,15.2,1.48,0.5,2.63,0.0,0.3,20.06,0.0,1,11.65
1,2024-01-06 04:46:59,2024-01-06 05:00:31,1,1.11,1,N,35,5,Credit card,3.0,0.12,0.5,0.79,0.0,0.3,4.66,0.0,1,13.533333333333333
2,2024-01-06 07:26:26,2024-01-06 07:48:59,1,0.24,2,N,55,35,Cash,3.0,2.16,0.5,0.28,0.0,0.3,8.24,2.5,1,22.55
1,2024-01-05 00:13:44,2024-01-05 00:23:32,1,10.01,1,N,257,263,Credit card,27.82,0.85,0.5,7.42,0.0,0.3,36.84,0.0,1,9.8
2,2024-01-18 12:19:23,2024-01-18 12:42:05,1,3.59,1,N,25,21,Credit card,10.57,4.09,0.5,3.16,0.0,0.3,18.57,0.0,1,22.7
1,2024-01-01 05:50:35,2024-01-01 05:53:33,1,2.68,3,N,251,204,Credit card,12.42,1.31,0.5,1.65,0.0,0.3,16.13,0.0,1,2.966666666666667
2,2024-01-18 17:53:17,2024-01-18 18:02:48,2,2.25,2,N,23,14,Cash,7.2,4.72,0.5,0.62,0.0,0.3,15.79,2.5,1,9.516666666666667
1,2024-01-15 18:05:27,2024-01-15 18:10:22,2,3.33,1,N,128,180,No charge,10.12,4.86,0.5,0.0,0.0,0.3,18.23,2.5,1,4.916666666666667
2,2024-01-15 10:41:34,2024-01-15 11:19:03,1,2.22,2,Y,154,215,Credit card,10.49,4.54,0.5,0.87,0.0,0.3,16.65,0.0,1,37.483333333333334
1,2024-01-22 01:22:53,2024-01-22 01:33:39,1,1.48,2,N,30,11,Credit card,11.63,3.0,0.5,1.89,0.0,0.3,17.27,0.0,1,10.766666666666667
1,2024-01-17 04:50:16,2024-01-17 05:18:13,1,2.33,1,N,234,207,Credit card,12.55,1.34,0.5,3.82,0.0,0.3,18.46,0.0,1,27.95
1,2024-01-23 13:26:42,2024-01-23 13:31:02,1,8.04,1,N,252,239,Credit card,22.19,4.04,0.5,2.58,7.38,0.3,36.94,0.0,1,4.333333333333333
2,2024-01-24 16:21:32,2024-01-24 17:09:17,1,6.17,1,N,59,113,Cash,17.78,3.51,0.5,3.26,0.0,0.3,27.8,2.5,1,47.75
1,2024-01-29 12:34:03,2024-01-29 12:54:03,1,2.33,1,N,59,84,Credit card,8.47,4.89,0.5,1.4,0.0,0.3,15.51,0.0,1,20.0
1,2024-01-25 18:38:17,2024-01-25 18:56:44,2,10.66,1,N,200,243,Cash,29.59,1.89,0.5,6.55,7.65,0.3,48.93,2.5,1,18.45
2,2024-01-17 01:10:24,2024-01-17 01:16:07,1,3.13,1,N,98,127,Credit card,7.78,0.29,0.5,1.13,0.0,0.3,9.95,0.0,1,5.716666666666667
2,2024-01-16 06:09:43,2024-01-16 06:18:23,1,1.78,1,N,10,1,Cash,9.76,4.99,0.5,1.1,0.0,0.3,16.6,0.0,1,8.666666666666666
1,2024-01-08 07:22:01,2024-01-08 07:37:44,1,4.24,6,N,198,170,Credit card,13.72,4.19,0.5,1.74,0.0,0.3,22.9,2.5,1,15.716666666666667
1,2024-01-19 14:05:51,2024-01-19 14:14:46,1,8.87,1,N,93,73,Credit card,24.54,1.11,0.5,3.56,0.0,0.3,29.96,0.0,1,8.916666666666666
2,2024-01-05 07:31:00,2024-01-05 08:06:06,1,7.8,1,N,108,93,Credit card,18.19,3.63,0.5,5.58,11.93,0.3,42.58,2.5,1,35.1
1,2024-01-29 20:50:23,2024-01-29 21:09:58,1,1.85,1,N,172,152,Credit card,7.31,0.0,0.5,1.74,0.0,0.3,9.8,0.0,1,19.583333333333332
1,2024-01-27 04:42:46,2024-01-27 04:51:46,3,1.24,1,N,152,136,Cash,3.0,2.79,0.5,0.51,0.0,0.3,7.05,0.0,1,9.0
2,2024-01-04 17:04:54,2024-01-04 17:36:32,1,2.5,1,N,218,237,Credit card,7.01,1.81,0.5,0.66,0.0,0.3,12.73,2.5,1,31.633333333333333
1,2024-01-25 08:45:04,2024-01-25 08:59:20,1,4.74,1,N,210,214,Cash,12.66,1.91,0.5,1.92,0.0,0.3,19.74,2.5,1,14.266666666666667
2,2024-01-04 15:07:30,2024-01-04 15:38:11,1,5.63,4,N,249,263,Credit card,17.44,1.22,0.5,2.13,18.19,0.3,39.73,0.0,1,30.683333333333334
1,2024-01-23 08:35:29,2024-01-23 08:48:09,1,7.09,1,N,242,249,Credit card,25.86,1.37,0.5,2.41,0.0,0.3,32.89,2.5,1,12.666666666666666
2,2024-01-03 17:15:19,2024-01-03 17:41:59,1,3.73,1,N,167,147,Credit card,13.54,2.27,0.5,2.97,0.0,0.3,22.03,2.5,1,26.666666666666668
2,2024-01-16 03:12:57,2024-01-16 03:26:51,1,3.82,1,N,147,152,Credit card,16.4,1.24,0.5,3.58,0.0,0.3,21.97,0.0,1,13.9
1,2024-01-21 09:27:01,2024-01-21 10:02:07,1,3.64,1,N,122,77,Cash,13.54,2.33,0.5,1.66,0.0,0.3,20.78,2.5,1,35.1
2,2024-01-23 14:14:06,2024-01-23 14:18:30,1,6.5,1,N,175,106,Credit card,22.13,2.89,0.5,5.7,14.09,0.3,45.56,0.0,1,4.4
1,2024-01-13 23:26:40,2024-01-13 23:33:47,3,5.7,1,N,16,35,Credit card,22.32,3.56,0.5,6.02,17.57,0.3,50.22,0.0,1,7.116666666666666
1,2024-01-29 13:41:16,2024-01-29 13:58:00,4,1.79,1,N,106,136,Credit card,4.78,3.39,0.5,1.52,0.0,0.3,10.44,0.0,1,16.733333333333334
1,2024-01-25 00:05:42,2024-01-25 00:16:50,1,5.24,6,N,73,75,Cash,13.21,1.21,0.5,0.83,0.0,0.3,16.0,0.0,1,11.133333333333333
1,2024-01-07 10:56:56,2024-01-07 11:10:32,1,6.23,1,N,147,136,Cash,20.08,0.2,0.5,3.86,0.0,0.3,24.89,0.0,1,13.6
2,2024-01-21 19:23:46,2024-01-21 19:52:31,2,6.56,1,N,243,203,Cash,18.89,4.16,0.5,3.97,0.0,0.3,27.77,0.0,1,28.75
2,2024-01-23 15:31:03,2024-01-23 15:44:26,6,4.12,1,N,127,162,Credit card,13.46,4.36,0.5,2.3,0.0,0.3,20.87,0.0,1,13.383333333333333
1,2024-01-11 08:13:35,2024-01-11 08:36:50,3,3.96,1,Y,154,168,Credit card,11.65,4.89,0.5,0.78,0.0,0.3,20.57,2.5,1,23.25
1,2024-01-23 21:14:38,2024-01-23 21:24:06,1,3.23,1,N,106,114,Credit card,8.79,4.8,0.5,0.78,6.15,0.3,21.27,0.0,1,9.466666666666667
1,2024-01-28 20:23:04,2024-01-28 20:26:51,1,3.48,1,N,91,91,Cash,16.06,3.17,0.5,1.57,17.67,0.3,39.22,0.0,1,3.783333333333333
2,2024-01-26 07:55:58,2024-01-26 08:26:32,1,9.63,1,N,180,166,Credit card,23.28,4.47,0.5,8.41,5.56,0.3,44.97,2.5,1,30.566666666666666
1,2024-01-24 15:19:26,2024-01-24 16:14:16,2,3.56,1,N,66,33,No charge,13.46,2.24,0.5,0.0,18.48,0.3,34.93,0.0,1,54.833333333333336
1,2024-01-20 16:03:57,2024-01-20 16:25:35,1,1.91,1,N,232,239,Cash,8.85,3.94,0.5,0.8,0.0,0.3,16.84,2.5,1,21.633333333333333
2,2024-01-09 09:16:40,2024-01-09 09:34:04,1,4.18,1,Y,30,14,Credit card,8.21,4.78,0.5,1.19,0.0,0.3,17.43,2.5,1,17.4
2,2024-01-25 15:38:45,2024-01-25 15:58:50,1,5.56,1,N,59,47,Cash,13.91,3.98,0.5,0.79,0.0,0.3,19.43,0.0,1,20.083333333333332
2,2024-01-12 06:57:31,2024-01-12 07:41:02,1,6.38,1,N,198,249,Credit card,16.46,2.08,0.5,4.44,0.0,0.3,23.73,0.0,1,43.516666666666666
1,2024-01-17 11:57:15,2024-01-17 12:19:03,1,1.47,1,N,22,21,Credit card,7.87,1.89,0.5,1.52,5.67,0.3,17.7,0.0,1,21.8
1,2024-01-10 17:56:36,2024-01-10 18:28:09,1,8.4,1,Y,109,36,Credit card,22.4,1.46,0.5,8.24,0.0,0.3,35.35,2.5,1,31.55
2,2024-01-10 16:53:04,2024-01-10 17:23:42,1,5.42,3,N,100,84,Credit card,15.79,1.84,0.5,3.95,0.0,0.3,24.83,2.5,1,30.633333333333333
2,2024-01-05 21:15:47,2024-01-05 21:52:52,2,8.09,2,N,247,217,Cash,18.35,4.1,0.5,2.93,0.0,0.3,26.13,0.0,1,37.083333333333336
2,2024-01-30 19:12:19,2024-01-30 19:29:27,1,1.04,1,N,42,38,Credit card,12.08,3.51,0.5,2.18,0.0,0.3,18.52,0.0,1,17.133333333333333
1,2024-01-05 13:57:02,2024-01-05 14:09:34,1,6.72,1,N,120,78,Cash,19.51,1.25,0.5,1.32,12.22,0.3,35.05,0.0,1,12.533333333333333
2,2024-01-03 16:10:35,2024-01-03 16:37:27,2,1.41,1,N,121,134,Cash,7.52,3.56,0.5,0.59,0.0,0.3,14.92,2.5,1,26.866666666666667
1,2024-01-30 00:28:43,2024-01-30 01:04:05,2,2.72,1,N,216,208,Credit card,7.68,1.9,0.5,0.69,0.0,0.3,11.02,0.0,1,35.36666666666667
1,2024-01-18 04:55:47,2024-01-18 05:35:37,1,5.54,1,N,143,129,Credit card,14.39,2.79,0.5,3.93,0.0,0.3,21.86,0.0,1,39.833333333333336
1,2024-01-14 13:48:02,2024-01-14 14:35:04,1,1.29,1,N,35,39,Credit card,11.46,1.85,0.5,1.94,0.0,0.3,16.0,0.0,1,47.03333333333333
1,2024-01-23 20:41:36,2024-01-23 21:14:53,1,2.21,6,N,229,227,Credit card,3.0,2.61,0.5,0.83,0.0,0.3,7.19,0.0,1,33.28333333333333
2,2024-01-12 21:11:23,2024-01-12 21:23:25,1,1.02,1,N,40,36,Credit card,5.89,3.65,0.5,1.24,0.0,0.3,11.53,0.0,1,12.033333333333333
1,2024-01-04 23:10:25,2024-01-04 23:32:01,1,5.44,1,Y,183,177,Cash,12.47,3.66,0.5,1.32,0.0,0.3,18.2,0.0,1,21.6
1,2024-01-23 14:53:10,2024-01-23 15:13:28,1,1.77,2,N,72,72,Cash,5.71,3.77,0.5,0.36,0.0,0.3,10.59,0.0,1,20.3
1,2024-01-06 10:56:37,2024-01-06 11:15:25,1,3.4,1,N,33,43,Credit card,9.09,1.96,0.5,2.04,0.0,0.3,13.84,0.0,1,18.8
1,2024-01-18 03:25:36,2024-01-18 03:52:30,1,4.46,5,Y,51,57,Cash,10.69,3.45,0.5,1.17,0.0,0.3,16.06,0.0,1,26.9
1,2024-01-30 10:06:18,2024-01-30 10:22:20,1,4.15,1,N,249,263,Credit card,12.98,1.19,0.5,3.53,0.0,0.3,18.45,0.0,1,16.033333333333335
2,2024-01-30 00:29:17,2024-01-30 00:45:20,1,3.89,1,N,257,241,Unknown,4.52,2.39,0.5,0.65,0.0,0.3,8.31,0.0,1,16.05
1,2024-01-12 04:25:21,2024-01-12 05:22:20,2,3.88,1,N,158,165,Cash,11.25,2.92,0.5,1.68,0.0,0.3,16.6,0.0,1,56.983333333333334
2,2024-01-25 04:32:39,2024-01-25 04:50:25,1,1.08,1,N,213,263,Cash,4.93,3.43,0.5,0.98,0.0,0.3,10.09,0.0,1,17.766666666666666
2,2024-01-19 23:49:50,2024-01-20 00:26:44,1,2.83,1,N,238,237,Credit card,5.5,4.56,0.5,1.22,0.0,0.3,12.03,0.0,1,36.9
2,2024-01-15 20:39:03,2024-01-15 21:17:22,1,3.86,1,Y,92,92,Cash,16.69,1.52,0.5,2.63,0.0,0.3,21.59,0.0,1,38.31666666666667
2,2024-01-05 08:06:23,2024-01-05 08:28:24,2,3.57,1,N,200,163,Credit card,9.64,4.23,0.5,2.37,0.0,0.3,19.49,2.5,1,22.016666666666666
2,2024-01-12 16:00:41,2024-01-12 16:17:11,4,3.08,1,N,137,116,Credit card,9.49,1.56,0.5,3.34,0.0,0.3,17.64,2.5,1,16.5
2,2024-01-21 05:01:37,2024-01-21 05:11:23,1,1.97,1,N,46,43,Credit card,5.65,2.76,0.5,1.3,0.0,0.3,10.46,0.0,1,9.766666666666667
2,2024-01-31 14:03:13,2024-01-31 14:08:29,1,4.08,2,N,141,157,Credit card,12.46,4.14,0.5,3.19,0.0,0.3,20.54,0.0,1,5.266666666666667
2,2024-01-01 03:38:18,2024-01-01 04:06:30,1,4.62,1,Y,13,32,Credit card,17.97,3.62,0.5,3.54,0.0,0.3,25.88,0.0,1,28.2
1,2024-01-23 06:00:49,2024-01-23 06:25:19,1,2.44,1,N,160,169,Credit card,16.02,4.31,0.5,2.21,0.0,0.3,23.29,0.0,1,24.5
2,2024-01-27 05:40:28,2024-01-27 06:11:30,2,6.41,1,N,69,93,Cash,20.76,4.07,0.5,1.29,0.0,0.3,26.87,0.0,1,31.033333333333335
2,2024-01-30 11:41:19,2024-01-30 11:54:27,1,8.51,1,N,28,1,Credit card,27.04,1.38,0.5,8.15,0.0,0.3,37.32,0.0,1,13.133333333333333
1,2024-01-14 03:18:35,2024-01-14 04:19:18,5,3.45,1,N,186,200,Cash,16.27,4.96,0.5,1.17,0.0,0.3,23.15,0.0,1,60.71666666666667
1,2024-01-04 16:08:53,2024-01-04 16:34:52,1,1.83,5,N,92,92,Cash,7.82,4.68,0.5,1.22,0.0,0.3,16.97,2.5,1,25.983333333333334
2,2024-01-09 09:35:58,2024-01-09 09:53:16,1,1.28,1,N,118,121,Credit card,10.41,2.15,0.5,2.43,0.0,0.3,18.24,2.5,1,17.3
1,2024-01-27 08:47:49,2024-01-27 08:51:27,2,2.69,1,N,23,13,Cash,11.6,0.24,0.5,1.9,0.0,0.3,16.99,2.5,1,3.6333333333333333
2,2024-01-28 05:11:00,2024-01-28 05:25:13,1,3.27,2,N,22,1,Credit card,11.11,1.52,0.5,1.76,5.75,0.3,20.89,0.0,1,14.216666666666667
2,2024-01-20 17:58:58,2024-01-20 18:30:59,2,1.22,1,Y,242,206,Credit card,6.6,4.18,0.5,0.9,0.0,0.3,14.93,2.5,1,32.016666666666666
1,2024-01-04 19:19:08,2024-01-04 20:05:23,1,2.63,1,N,158,167,Dispute,3.61,4.75,0.5,0.0,0.0,0.3,9.11,0.0,1,46.25
1,2024-01-04 18:42:35,2024-01-04 19:01:51,2,6.19,3,N,107,121,Cash,18.85,4.16,0.5,2.0,0.0,0.3,28.26,2.5,1,19.266666666666666
